,Page Views,Session Duration,Bounce Rate,Traffic Source,Time on Page,Previous Visits,Conversion Rate,Time Spent Per Page,Session Duration Per Visit,Traffic Source Code,Session Length to Page Views Ratio,Frequent Visitor,First-time User,High Converting User
1435,2,5.821629792254448,0.2068236699424095,Paid,0.8828201756330647,2,1.0,0.44141008781653235,1.9405432640848161,,2.910814896127224,False,False,True
1436,5,1.1132621572842436,0.5619959167253512,Referral,3.5600708166697523,5,1.0,0.7120141633339505,0.18554369288070727,2.0,0.2226524314568487,True,False,True
1437,6,1.496445040036845,0.2930229626461907,Social,2.4478074759787143,4,1.0,0.40796791266311905,0.299289008007369,,0.2494075066728075,True,False,True
1438,9,1.3227618823864868,0.0655851972752839,Organic,1.6784324965003932,4,1.0,0.1864924996111548,0.26455237647729735,4.0,0.14697354248738742,True,False,True
1439,3,5.366695252949061,0.4526058123947206,Social,2.8884331116002824,1,1.0,0.9628110372000941,2.6833476264745304,,1.788898417649687,False,False,True
1440,4,0.1360807742382769,0.205132420797159,Organic,2.4621337499671374,0,1.0,0.6155334374917844,0.1360807742382769,4.0,0.03402019355956923,False,True,True
1441,10,1.1063340553493202,0.6613166836724513,Organic,0.8467280798856854,2,1.0,0.08467280798856855,0.36877801844977337,4.0,0.11063340553493202,False,False,True
1442,4,3.412763194798189,0.5524521831284716,Paid,3.388930481643285,7,1.0,0.8472326204108213,0.42659539934977364,,0.8531907986995473,True,False,True
1443,4,2.500287921623323,0.3037639749373839,Organic,1.3812905827281048,1,0.992346003290011,0.3453226456820262,1.2501439608116616,4.0,0.6250719804058308,False,False,True
1444,4,1.7196426225945356,0.0938073048890026,Organic,2.712644298392332,1,1.0,0.678161074598083,0.8598213112972678,4.0,0.4299106556486339,False,False,True
1445,7,2.329248738940466,0.2711101808385197,Social,9.283642653006092,2,1.0,1.326234664715156,0.7764162463134886,,0.332749819848638,False,False,True
1446,8,0.6603864973037205,0.100182510876229,Organic,7.425619510630831,1,1.0,0.9282024388288539,0.3301932486518602,4.0,0.08254831216296506,False,False,True
1447,6,1.6901308200677252,0.2862974889687096,Referral,9.47916263127943,1,1.0,1.5798604385465715,0.8450654100338626,2.0,0.28168847001128755,False,False,True
1448,6,2.0896768872811124,0.6420820209881531,Organic,6.617410058039086,0,1.0,1.1029016763398476,2.0896768872811124,4.0,0.34827948121351876,False,True,True
1449,3,6.9436427358449615,0.1267574390322247,Organic,1.72448913780601,1,1.0,0.5748297126020033,3.4718213679224807,4.0,2.314547578614987,False,False,True
1450,5,0.9067029855432404,0.1698565638657041,Paid,14.687158476722022,0,1.0,2.9374316953444044,0.9067029855432404,,0.18134059710864808,False,True,True
1451,6,6.070964920909029,0.5260180521028018,Social,1.124477642264944,2,1.0,0.18741294037749068,2.023654973636343,,1.0118274868181716,False,False,True
1452,2,3.100508611039278,0.2542509880829962,Paid,6.413697235674583,6,1.0,3.2068486178372915,0.4429298015770397,,1.550254305519639,True,False,True
1453,8,0.0616516638391507,0.256233421516726,Referral,1.023664455704276,1,1.0,0.1279580569630345,0.03082583191957535,2.0,0.007706457979893838,False,False,True
1454,5,3.8689334580452366,0.2379954493304886,Direct,1.599033104170741,7,1.0,0.31980662083414824,0.4836166822556546,1.0,0.7737866916090473,True,False,True
1455,4,0.1085977052100665,0.1623247663756707,Social,5.62003522232436,1,1.0,1.40500880558109,0.05429885260503325,,0.027149426302516624,False,False,True
1456,4,17.835033405986394,0.2984590704673595,Organic,3.479428988541112,2,1.0,0.869857247135278,5.945011135328798,4.0,4.4587583514965985,False,False,True
1457,2,6.182134649323459,0.1792015126391795,Referral,1.4273274998083525,1,1.0,0.7136637499041762,3.0910673246617293,2.0,3.0910673246617293,False,False,True
1458,5,1.0586624372283606,0.0786200932650463,Paid,3.268851622501353,4,1.0,0.6537703245002706,0.21173248744567214,,0.21173248744567214,True,False,True
1459,5,0.8928385804824424,0.3479351334325966,Referral,3.433190141607948,3,1.0,0.6866380283215896,0.2232096451206106,2.0,0.17856771609648847,False,False,True
1460,4,1.4410884970753164,0.3255449884555756,Paid,3.2779695590943043,2,0.8952300080605784,0.8194923897735761,0.4803628323584388,,0.3602721242688291,False,False,False
1461,2,1.320947548208543,0.2844983505700836,Organic,8.601250181068021,1,1.0,4.300625090534011,0.6604737741042715,4.0,0.6604737741042715,False,False,True
1462,4,1.397259553842081,0.2556968613242021,Paid,1.2476349169269036,3,1.0,0.3119087292317259,0.3493148884605202,,0.3493148884605202,False,False,True
1463,4,1.1493935886508264,0.26633942951519,Paid,2.3642378708266687,3,1.0,0.5910594677066672,0.2873483971627066,,0.2873483971627066,False,False,True
1464,1,2.9117133984794377,0.4742293303445233,Paid,0.4607684199381051,2,0.8504982642113341,0.4607684199381051,0.9705711328264792,,2.9117133984794377,False,False,False
1465,8,0.5383263086042183,0.0652839611137313,Social,3.3042618664347274,2,1.0,0.4130327333043409,0.17944210286807274,,0.06729078857552728,False,False,True
1466,4,5.612043618969078,0.071460782658786,Social,5.586321743202042,3,1.0,1.3965804358005105,1.4030109047422694,,1.4030109047422694,False,False,True
1467,10,5.020369450808308,0.662333806331937,Paid,6.476396367324183,4,1.0,0.6476396367324183,1.0040738901616615,,0.5020369450808307,True,False,True
1468,6,1.9415585175022168,0.705605529667993,Paid,0.8712852644302304,3,1.0,0.14521421073837174,0.4853896293755542,,0.3235930862503695,False,False,True
1469,3,5.746462219430339,0.3025653107719939,Paid,3.86805356356203,3,1.0,1.28935118785401,1.4366155548575847,,1.9154874064767797,False,False,True
1470,6,0.8516481774766119,0.4885091785489321,Paid,7.265225481349644,4,1.0,1.210870913558274,0.17032963549532237,,0.14194136291276865,True,False,True
1471,4,0.0531646771190479,0.1983764035245016,Direct,1.7033003317895687,3,0.8627572349486163,0.4258250829473922,0.013291169279761974,1.0,0.013291169279761974,False,False,False
1472,3,2.8965053634281586,0.5307383102920988,Referral,17.41481752805839,2,1.0,5.804939176019463,0.9655017878093862,2.0,0.9655017878093862,False,False,True
1473,2,1.8369664370647167,0.107628586384801,Organic,4.487307677932563,2,1.0,2.2436538389662815,0.612322145688239,4.0,0.9184832185323584,False,False,True
1474,3,2.5121929132307628,0.2876868338866954,Paid,0.2306165084993108,3,0.9610833737156674,0.07687216949977027,0.6280482283076907,,0.8373976377435876,False,False,True
1475,5,6.88800271975269,0.1968201775138311,Referral,2.6475816011959377,2,1.0,0.5295163202391875,2.2960009065842297,2.0,1.3776005439505379,False,False,True
1476,3,10.5122402654702,0.0194086038080518,Referral,2.3345523692429104,1,1.0,0.7781841230809702,5.2561201327351,2.0,3.504080088490067,False,False,True
1477,4,3.019082398221969,0.0839651826797026,Paid,2.8871729012472165,2,1.0,0.7217932253118041,1.0063607994073231,,0.7547705995554923,False,False,True
1478,3,4.332477155775103,0.2107607716364202,Organic,8.417025190807214,1,1.0,2.8056750636024046,2.1662385778875515,4.0,1.4441590519250342,False,False,True
1479,6,0.2625894072773497,0.2167224631778774,Organic,4.588564580559299,0,1.0,0.7647607634265499,0.2625894072773497,4.0,0.043764901212891616,False,True,True
1480,5,0.5256169109463756,0.2845115689523625,Organic,0.9906344213214816,1,0.6592145399036793,0.1981268842642963,0.2628084554731878,4.0,0.10512338218927512,False,False,False
1481,5,3.963821924015161,0.5150466681302694,Paid,3.882473911002425,1,1.0,0.7764947822004851,1.9819109620075805,,0.7927643848030322,False,False,True
1482,4,1.6935519887008676,0.1508287275149697,Organic,6.184212508098955,2,1.0,1.5460531270247388,0.5645173295669559,4.0,0.4233879971752169,False,False,True
1483,4,1.7715837161970067,0.2058098847137943,Social,0.3548579113335109,5,1.0,0.08871447783337773,0.2952639526995011,,0.4428959290492517,True,False,True
1484,6,1.1071435854562544,0.3645010003101652,Organic,1.5765122580413171,1,1.0,0.2627520430068862,0.5535717927281272,4.0,0.18452393090937572,False,False,True
1485,4,2.8045587201538265,0.2249702878312404,Direct,5.1962178219969015,2,1.0,1.2990544554992254,0.9348529067179422,1.0,0.7011396800384566,False,False,True
1486,6,0.6143090878868012,0.3138670790610978,Organic,10.377110617016976,1,1.0,1.729518436169496,0.3071545439434006,4.0,0.10238484798113352,False,False,True
1487,4,2.9578572968471715,0.2402896107917307,Organic,0.943752359324797,4,1.0,0.23593808983119924,0.5915714593694343,4.0,0.7394643242117929,True,False,True
1488,5,0.5727510622255578,0.5426479264935695,Paid,5.640220446501048,0,1.0,1.1280440893002095,0.5727510622255578,,0.11455021244511157,False,True,True
1489,5,0.1978618782647114,0.407785534243156,Organic,8.484251038911749,1,1.0,1.6968502077823497,0.0989309391323557,4.0,0.039572375652942283,False,False,True
1490,4,1.2030347186491424,0.4030541224014832,Direct,1.9535596792330527,3,0.6757798654742352,0.4883899198082632,0.3007586796622856,1.0,0.3007586796622856,False,False,False
1491,5,0.7885404764824167,0.0765522002896408,Organic,6.023603797698517,1,1.0,1.2047207595397034,0.3942702382412083,4.0,0.15770809529648333,False,False,True
1492,3,6.5944492565565245,0.1544728749176861,Paid,2.360066543726775,1,1.0,0.786688847908925,3.2972246282782622,,2.198149752185508,False,False,True
1493,4,0.1695632926077468,0.5106042177478434,Direct,3.041126564913312,2,0.9977933453285244,0.760281641228328,0.0565210975359156,1.0,0.0423908231519367,False,False,True
1494,6,0.5829893972847833,0.3135309380567704,Organic,4.166487035905577,0,0.9456330170297726,0.6944145059842629,0.5829893972847833,4.0,0.09716489954746388,False,True,True
1495,6,2.386999246664158,0.3177155942088031,Organic,7.80593283700377,1,1.0,1.300988806167295,1.193499623332079,4.0,0.39783320777735964,False,False,True
1496,1,1.967942598993163,0.1096448532452332,Organic,12.521117904087552,3,1.0,12.521117904087552,0.49198564974829073,4.0,1.967942598993163,False,False,True
1497,3,0.1408095076667976,0.0618387928429623,Paid,2.197346548243608,3,1.0,0.7324488494145359,0.0352023769166994,,0.0469365025555992,False,False,True
1498,4,0.0218365641617276,0.6870865383200422,Organic,1.3190199810816592,3,1.0,0.3297549952704148,0.0054591410404319,4.0,0.0054591410404319,False,False,True
1499,6,13.285579644621585,0.2362167704602025,Paid,7.591993092889191,1,1.0,1.2653321821481984,6.642789822310792,,2.2142632741035975,False,False,True
1500,4,3.226164508412895,0.575649977435688,Social,5.676443680554118,3,1.0,1.4191109201385295,0.8065411271032238,,0.8065411271032238,False,False,True
1501,3,1.3643101827854751,0.5729125640366256,Social,4.511488882650704,0,1.0,1.5038296275502345,1.3643101827854751,,0.4547700609284917,False,True,True
1502,14,1.9070825004481309,0.3004520136630768,Organic,6.34324151980532,3,1.0,0.45308867998609426,0.4767706251120327,4.0,0.1362201786034379,False,False,True
1503,5,0.9299880428342916,0.092456806194034,Organic,2.394139859596154,3,1.0,0.47882797191923077,0.2324970107085729,4.0,0.18599760856685832,False,False,True
1504,4,1.268782095776736,0.1854613291349062,Organic,4.548935075288218,1,1.0,1.1372337688220544,0.634391047888368,4.0,0.317195523944184,False,False,True
1505,5,3.14128725274687,0.474387353596419,Paid,8.903024232545148,1,1.0,1.7806048465090296,1.570643626373435,,0.628257450549374,False,False,True
1506,5,6.431922239510606,0.1879594228917722,Organic,1.9725733484700592,4,1.0,0.39451466969401183,1.2863844479021211,4.0,1.2863844479021211,True,False,True
1507,7,0.610500836176719,0.6371248884993507,Social,6.041680912019691,0,1.0,0.8630972731456702,0.610500836176719,,0.08721440516810272,False,True,True
1508,7,5.504530286164583,0.0783209507094607,Referral,2.643504564858561,4,1.0,0.3776435092655087,1.1009060572329166,2.0,0.7863614694520832,True,False,True
1509,7,0.3888115051072854,0.5542060655435206,Organic,7.376043055535941,1,1.0,1.0537204365051345,0.1944057525536427,4.0,0.0555445007296122,False,False,True
1510,2,0.7261849649759063,0.2332265033651484,Referral,8.371822949585,3,1.0,4.1859114747925,0.18154624124397659,2.0,0.36309248248795317,False,False,True
1511,5,0.1136517199470545,0.3334369665749913,Organic,3.1108845210161333,1,1.0,0.6221769042032267,0.05682585997352725,4.0,0.0227303439894109,False,False,True
1512,3,0.4553020838910045,0.3927056128765653,Organic,4.068826379441518,2,1.0,1.3562754598138393,0.1517673612970015,4.0,0.1517673612970015,False,False,True
1513,7,7.477721136922904,0.3151838172668562,Organic,1.6982351752908968,1,1.0,0.2426050250415567,3.738860568461452,4.0,1.068245876703272,False,False,True
1514,2,1.845441963205136,0.105165436941193,Organic,4.845056915367421,1,1.0,2.4225284576837103,0.922720981602568,4.0,0.922720981602568,False,False,True
1515,6,0.242543145595146,0.4395270008078516,Referral,0.9104257264314902,2,0.760157061266079,0.15173762107191505,0.080847715198382,2.0,0.040423857599191,False,False,False
1516,4,9.636209964536,0.4562031543095748,Paid,4.79526608877589,2,1.0,1.1988165221939724,3.212069988178667,,2.409052491134,False,False,True
1517,8,6.335703489490392,0.3311546706787992,Organic,5.392066413406011,1,1.0,0.6740083016757513,3.167851744745196,4.0,0.791962936186299,False,False,True
1518,5,4.21560622234011,0.0732454673649177,Direct,3.9015868325531367,1,1.0,0.7803173665106273,2.107803111170055,1.0,0.8431212444680221,False,False,True
1519,1,8.13043281405306,0.2981402310887979,Paid,1.831149390129782,4,1.0,1.831149390129782,1.626086562810612,,8.13043281405306,True,False,True
1520,2,0.7458818916415487,0.1974872822960137,Organic,8.257151213528589,1,1.0,4.1285756067642945,0.37294094582077436,4.0,0.37294094582077436,False,False,True
1521,3,5.430429530666173,0.0907034170334218,Organic,1.8167727238923048,2,0.9639403574919836,0.6055909079641016,1.8101431768887244,4.0,1.8101431768887244,False,False,True
1522,6,3.5134637491473244,0.1666570415999732,Paid,9.279143822104464,2,1.0,1.546523970350744,1.1711545830491081,,0.5855772915245541,False,False,True
1523,8,6.115111844476955,0.5766075948882953,Direct,3.8283950534416378,0,1.0,0.4785493816802047,6.115111844476955,1.0,0.7643889805596193,False,True,True
1524,4,4.782341274200008,0.2962146430019843,Paid,12.643076416326178,2,1.0,3.1607691040815444,1.5941137580666693,,1.195585318550002,False,False,True
1525,3,1.2762155745346326,0.3787744073165866,Direct,6.601897042146625,0,1.0,2.2006323473822085,1.2762155745346326,1.0,0.4254051915115442,False,True,True
1526,6,4.466955823580007,0.3581344015832818,Paid,1.901822357887955,1,1.0,0.31697039298132584,2.2334779117900037,,0.7444926372633346,False,False,True
1527,6,0.9132898270002184,0.2338006441848033,Paid,5.391418658793872,2,1.0,0.8985697764656453,0.30442994233340614,,0.15221497116670307,False,False,True
1528,8,1.1951355657652354,0.157955825067695,Paid,6.203610171675579,3,1.0,0.7754512714594474,0.29878389144130885,,0.14939194572065442,False,False,True
1529,6,0.3425503614218003,0.2122361230193144,Referral,4.1230497484823925,0,1.0,0.6871749580803987,0.3425503614218003,2.0,0.05709172690363338,False,True,True
1530,6,8.203642235100741,0.3835798217627726,Organic,3.380418386687311,1,1.0,0.5634030644478852,4.1018211175503705,4.0,1.3672737058501234,False,False,True
1531,5,1.031713488978771,0.628048222826934,Social,8.583998403381626,2,1.0,1.7167996806763253,0.34390449632625697,,0.20634269779575418,False,False,True
1532,4,2.2058004572899814,0.0853499866673062,Organic,1.6715457228033068,0,1.0,0.4178864307008267,2.2058004572899814,4.0,0.5514501143224954,False,True,True
1533,5,1.4894510705251878,0.1671428340138016,Paid,3.741516407358979,3,1.0,0.7483032814717958,0.37236276763129694,,0.2978902141050376,False,False,True
1534,5,9.651241356307136,0.3279909136806695,Paid,24.79618220493364,1,1.0,4.959236440986728,4.825620678153568,,1.930248271261427,False,False,True
1535,6,1.2241265469628455,0.2810327137655432,Referral,3.826139460354944,3,1.0,0.6376899100591573,0.3060316367407114,2.0,0.20402109116047426,False,False,True
1536,11,4.522618738868074,0.489624796596011,Organic,3.740790718900737,4,1.0,0.34007188353643064,0.9045237477736148,4.0,0.41114715807891583,True,False,True
1537,8,5.801687084818901,0.3049649578699388,Paid,0.9892157441300258,3,1.0,0.12365196801625322,1.4504217712047252,,0.7252108856023626,False,False,True
1538,7,1.7160107137841747,0.4073348072149945,Paid,8.276178829153926,1,1.0,1.1823112613077036,0.8580053568920873,,0.24514438768345354,False,False,True
1539,7,1.4252743602756803,0.4958340970014335,Referral,7.546159835019941,3,1.0,1.0780228335742772,0.3563185900689201,2.0,0.20361062289652576,False,False,True
1540,4,4.131954158161949,0.3538928329334644,Social,2.6668871448695533,1,1.0,0.6667217862173883,2.0659770790809744,,1.0329885395404872,False,False,True
1541,8,7.321956737574932,0.4460308801519443,Referral,8.515249984533726,1,1.0,1.0644062480667158,3.660978368787466,2.0,0.9152445921968665,False,False,True
1542,6,4.218655400186981,0.5937496116679046,Organic,2.4431957433890834,1,1.0,0.4071992905648472,2.1093277000934907,4.0,0.7031092333644969,False,False,True
1543,2,0.7729191540111231,0.2036737652274065,Direct,2.632906763503481,3,1.0,1.3164533817517405,0.19322978850278077,1.0,0.38645957700556155,False,False,True
1544,4,6.576023803941975,0.394003186357886,Social,3.789932687101091,0,1.0,0.9474831717752727,6.576023803941975,,1.6440059509854938,False,True,True
1545,0,1.4710190401315488,0.058217436172916,Organic,1.8384537466761,2,1.0,inf,0.4903396800438496,4.0,inf,False,False,True
1546,6,2.575689107078824,0.1653648524397626,Organic,2.1329603829433568,0,1.0,0.3554933971572261,2.575689107078824,4.0,0.4292815178464707,False,True,True
1547,0,5.341312562445948,0.4307825115091405,Organic,5.685453474847222,3,1.0,inf,1.335328140611487,4.0,inf,False,False,True
1548,7,0.6262236713616149,0.5096899456686428,Paid,0.9752974230062604,5,1.0,0.13932820328660864,0.10437061189360249,,0.0894605244802307,True,False,True
1549,9,4.604524211552839,0.1075513141702845,Social,3.8198289160750103,2,1.0,0.4244254351194456,1.5348414038509464,,0.5116138012836488,False,False,True
1550,7,2.7202303420760714,0.309614510208729,Social,5.511827992883859,1,1.0,0.7874039989834084,1.3601151710380357,,0.38860433458229593,False,False,True
1551,2,6.714373401072154,0.7294326892820374,Social,5.038768765585354,3,1.0,2.519384382792677,1.6785933502680386,,3.357186700536077,False,False,True
1552,4,0.5661191360100037,0.4224424051578516,Organic,8.249008601117094,2,1.0,2.0622521502792734,0.18870637867000126,4.0,0.14152978400250094,False,False,True
1553,8,1.637712415653973,0.0593111403209324,Paid,1.1148926292494974,2,0.9351724813878286,0.13936157865618717,0.5459041385513244,,0.20471405195674663,False,False,True
1554,5,5.366467032022245,0.419771962450027,Organic,0.5743626922341379,2,1.0,0.11487253844682759,1.7888223440074151,4.0,1.073293406404449,False,False,True
1555,5,0.0582571152051086,0.1145723400763269,Organic,2.0673674607095287,3,1.0,0.41347349214190576,0.01456427880127715,4.0,0.01165142304102172,False,False,True
1556,6,0.3570309782418586,0.2631177365705932,Referral,10.584897577866377,4,1.0,1.7641495963110627,0.07140619564837172,2.0,0.05950516304030976,True,False,True
1557,2,13.990054950447842,0.1780234663491808,Organic,3.009681920933037,1,1.0,1.5048409604665185,6.995027475223921,4.0,6.995027475223921,False,False,True
1558,4,0.9871550614589282,0.1171275697623897,Referral,5.749865463566411,1,1.0,1.4374663658916027,0.4935775307294641,2.0,0.24678876536473204,False,False,True
1559,7,11.13254017950612,0.1718719432560785,Referral,5.516488536950479,3,1.0,0.7880697909929255,2.78313504487653,2.0,1.5903628827865888,False,False,True
1560,3,0.6046289143846165,0.2281816755576982,Social,1.9981914385669668,0,0.7778583610182208,0.6660638128556556,0.6046289143846165,,0.20154297146153885,False,True,False
1561,6,1.3439959009841047,0.3282831774911412,Organic,1.1278009020755353,3,1.0,0.18796681701258922,0.3359989752460262,4.0,0.2239993168306841,False,False,True
1562,2,4.193515551697314,0.3082050553316342,Social,2.3127003077728947,1,1.0,1.1563501538864474,2.096757775848657,,2.096757775848657,False,False,True
1563,8,3.2168904590543024,0.4217352408338552,Direct,4.71143982886105,0,1.0,0.5889299786076313,3.2168904590543024,1.0,0.4021113073817878,False,True,True
1564,10,2.6105295770166035,0.3872092913479098,Social,3.636124874968227,1,1.0,0.3636124874968227,1.3052647885083017,,0.26105295770166037,False,False,True
1565,5,2.264424263160752,0.3419810914439518,Social,3.948249044666977,0,1.0,0.7896498089333954,2.264424263160752,,0.4528848526321504,False,True,True
1566,4,5.562956369191039,0.050795160733709,Referral,1.781472508843364,0,1.0,0.445368127210841,5.562956369191039,2.0,1.3907390922977598,False,True,True
1567,4,0.8034366278690961,0.2963729630085041,Paid,3.7458687552538175,2,1.0,0.9364671888134544,0.2678122092896987,,0.20085915696727402,False,False,True
1568,8,1.752721884351058,0.1380008673109287,Referral,0.9251990053141242,2,1.0,0.11564987566426553,0.5842406281170193,2.0,0.21909023554388224,False,False,True
1569,9,0.506862155748041,0.2844594720379487,Referral,2.320585051220269,1,1.0,0.25784278346891876,0.2534310778740205,2.0,0.05631801730533789,False,False,True
1570,7,2.718587539339482,0.0987599352740863,Referral,1.135458160710006,0,1.0,0.16220830867285801,2.718587539339482,2.0,0.38836964847706884,False,True,True
1571,7,0.8652247052174287,0.3988101667683575,Social,3.831147164911794,4,1.0,0.547306737844542,0.17304494104348572,,0.12360352931677553,True,False,True
1572,3,1.2186854877887845,0.536318331242974,Paid,3.011421330806201,1,0.9466511164984674,1.0038071102687336,0.6093427438943922,,0.4062284959295948,False,False,True
1573,8,1.9117227118167992,0.0896988096573002,Organic,2.0640797592419515,3,1.0,0.25800996990524394,0.4779306779541998,4.0,0.2389653389770999,False,False,True
1574,7,0.0814063326635374,0.3157147956462242,Paid,1.619162945144896,1,0.942522352367646,0.23130899216355655,0.0407031663317687,,0.011629476094791058,False,False,True
1575,2,0.2893276506200383,0.4151431533794749,Organic,2.649349858804776,0,0.8231957492181373,1.324674929402388,0.2893276506200383,4.0,0.14466382531001915,False,True,False
1576,5,3.474410720154103,0.3451602105040186,Organic,2.1649169151492305,0,1.0,0.43298338302984607,3.474410720154103,4.0,0.6948821440308206,False,True,True
1577,7,1.6809404926014144,0.0892443637082296,Organic,4.3986269586176245,1,1.0,0.6283752798025178,0.8404702463007072,4.0,0.24013435608591635,False,False,True
1578,6,6.002783386507312,0.2007324570297509,Organic,7.055221624123719,2,1.0,1.1758702706872866,2.0009277955024376,4.0,1.0004638977512188,False,False,True
1579,1,3.5591060469388154,0.2023701470409729,Social,5.243938106974192,1,1.0,5.243938106974192,1.7795530234694077,,3.5591060469388154,False,False,True
1580,3,0.0244017977027741,0.4347127678236454,Paid,5.6638503803543285,2,1.0,1.8879501267847763,0.008133932567591366,,0.008133932567591366,False,False,True
1581,4,2.876908431387297,0.2963294927531311,Organic,0.2037292527330952,2,1.0,0.0509323131832738,0.958969477129099,4.0,0.7192271078468242,False,False,True
1582,4,0.295237017584284,0.3919376556909998,Paid,3.402917366556527,2,0.7662275250636145,0.8507293416391317,0.09841233919476133,,0.073809254396071,False,False,False
1583,3,4.555135441775663,0.3626382567749794,Organic,3.936472859124192,1,1.0,1.312157619708064,2.2775677208878315,4.0,1.5183784805918876,False,False,True
1584,7,14.3057820844471,0.2884979632796535,Paid,6.2977631517046895,3,1.0,0.899680450243527,3.576445521111775,,2.0436831549210144,False,False,True
1585,9,2.2727294061366425,0.2266294024182018,Paid,6.732804565544907,1,1.0,0.7480893961716563,1.1363647030683213,,0.25252548957073806,False,False,True
1586,4,3.4444744917802805,0.1585980486720385,Direct,8.139851755197022,2,1.0,2.0349629387992554,1.1481581639267602,1.0,0.8611186229450701,False,False,True
1587,3,0.8127272303387343,0.0810859101270736,Organic,2.2027195649415776,0,0.9453151782351972,0.7342398549805259,0.8127272303387343,4.0,0.2709090767795781,False,True,True
1588,4,1.726613780028451,0.0725481073520658,Referral,2.42407772231262,5,1.0,0.606019430578155,0.28776896333807517,2.0,0.4316534450071127,True,False,True
1589,4,5.815812684191132,0.2809546308017018,Social,0.157287942559936,3,1.0,0.039321985639984,1.453953171047783,,1.453953171047783,False,False,True
1590,6,0.549688518452261,0.4775247925699443,Direct,1.2701279008784512,6,0.8389664422130787,0.21168798347974185,0.07852693120746586,1.0,0.09161475307537682,True,False,False
1591,3,0.9258412815959643,0.3059293590578863,Organic,4.468892583103252,1,0.7859149001318781,1.4896308610344173,0.4629206407979822,4.0,0.30861376053198813,False,False,False
1592,10,1.7687066027914922,0.3649083044637582,Paid,3.994320046314048,1,1.0,0.39943200463140477,0.8843533013957461,,0.17687066027914922,False,False,True
1593,5,3.736978140842236,0.2917929114293132,Organic,4.329234917245238,1,1.0,0.8658469834490475,1.868489070421118,4.0,0.7473956281684472,False,False,True
1594,5,1.4142568740727075,0.0410976431311409,Paid,4.279442541354959,0,1.0,0.8558885082709917,1.4142568740727075,,0.2828513748145415,False,True,True
1595,3,7.882133158627658,0.2858195130022603,Organic,0.8687875398556685,4,1.0,0.28959584661855614,1.5764266317255315,4.0,2.6273777195425527,True,False,True
1596,2,0.2976617154803802,0.3153747441298517,Social,6.906662705308619,0,1.0,3.4533313526543097,0.2976617154803802,,0.1488308577401901,False,True,True
1597,7,1.3899383371838503,0.5164888520788731,Organic,2.985032909930864,2,1.0,0.4264332728472663,0.46331277906128343,4.0,0.1985626195976929,False,False,True
1598,5,3.702823118362818,0.5921233069630393,Paid,3.9275040293312697,4,1.0,0.7855008058662539,0.7405646236725636,,0.7405646236725636,True,False,True
1599,4,0.7684989207300814,0.2587572508247408,Paid,5.68213790849329,3,1.0,1.4205344771233226,0.19212473018252035,,0.19212473018252035,False,False,True
1600,6,3.204945944852806,0.4702251064646803,Direct,11.058348523772798,2,1.0,1.8430580872954663,1.0683153149509355,1.0,0.5341576574754677,False,False,True
1601,5,0.5381586569673779,0.4482727762961522,Referral,5.494677287173793,1,1.0,1.0989354574347585,0.26907932848368893,2.0,0.10763173139347557,False,False,True
1602,4,0.1728246851229039,0.153044436552623,Organic,1.7705499980953396,2,1.0,0.4426374995238349,0.057608228374301296,4.0,0.04320617128072597,False,False,True
1603,7,0.386964785150813,0.0994166504968298,Organic,12.729921294733009,2,1.0,1.8185601849618585,0.12898826171693767,4.0,0.055280683592973286,False,False,True
1604,4,7.977128030277409,0.2420407704556773,Organic,3.4577716557492777,1,1.0,0.8644429139373194,3.9885640151387043,4.0,1.9942820075693521,False,False,True
1605,2,2.407218408740573,0.1950343200563073,Social,3.5718405745916124,2,1.0,1.7859202872958062,0.8024061362468576,,1.2036092043702864,False,False,True
1606,3,4.773995103238622,0.3419346928575252,Referral,8.31431001861904,2,1.0,2.7714366728730133,1.5913317010795407,2.0,1.5913317010795407,False,False,True
1607,8,1.213342132587725,0.414676387231995,Referral,1.1400043246977525,0,0.693279713152483,0.14250054058721906,1.213342132587725,2.0,0.15166776657346562,False,True,False
1608,5,2.694311226210596,0.2199274327759164,Organic,4.927557726629869,0,1.0,0.9855115453259738,2.694311226210596,4.0,0.5388622452421192,False,True,True
1609,6,2.0493062083679288,0.3357550983241623,Social,6.053737949669384,5,1.0,1.0089563249448974,0.34155103472798815,,0.34155103472798815,True,False,True
1610,2,8.741791094059668,0.1755208301335539,Referral,3.184078262330336,1,1.0,1.592039131165168,4.370895547029834,2.0,4.370895547029834,False,False,True
1611,3,4.129918986884024,0.1337381653366152,Direct,6.014629283181566,7,1.0,2.0048764277271887,0.516239873360503,1.0,1.3766396622946748,True,False,True
1612,3,3.934035265552134,0.0825645763016231,Paid,10.779660155282238,1,1.0,3.593220051760746,1.967017632776067,,1.3113450885173779,False,False,True
1613,7,0.1423859385099349,0.0447184632639636,Organic,0.6972749495299193,4,0.6698786866006656,0.09961070707570276,0.028477187701986977,4.0,0.020340848358562126,True,False,False
1614,5,2.393321689901597,0.0808577347148193,Organic,1.7191678755220383,2,1.0,0.34383357510440765,0.7977738966338657,4.0,0.4786643379803194,False,False,True
1615,2,1.8876534629685475,0.2290711825324022,Organic,0.3314715196038893,0,0.7329598490317601,0.16573575980194466,1.8876534629685475,4.0,0.9438267314842738,False,True,False
